Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Total Conexiones,Porcentaje Fibra Óptica
MENDOZA,Luján de Cuyo,Las Vegas,50063080,,,,,,,,32.0,32,32.0,
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,,,,273.0,,,,17.0,290,290.0,94.13793103448276
MENDOZA,Luján de Cuyo,Vistalba,50063060,,,,262.0,,,,27.0,289,289.0,90.65743944636678
MENDOZA,Luján de Cuyo,La Puntilla,50063060,,,,106.0,,,,2.0,108,108.0,98.14814814814815
MENDOZA,Maipú,Barrancas,50070010,,,,,,,,31.0,31,31.0,
MENDOZA,Maipú,Cruz de Piedra,50070030,,,,59.0,,,,12.0,71,71.0,83.09859154929578
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335.0,1.0,4.0,1.0,,,,66.0,407,407.0,0.2457002457002457
MENDOZA,Maipú,Maipú,50070060,922.0,4.0,15.0,,6.0,,,,"6,97",947.0,
MENDOZA,Maipú,Rodeo del Medio,50070070,348.0,,1.0,1.0,,,,348.0,698,698.0,0.14326647564469913
MENDOZA,Maipú,Russell,50070080,,,15.0,,15.0,,,,"4,6",30.0,
MENDOZA,Maipú,San Roque,50070090,389.0,,8.0,,,,,104.0,"3,62",501.0,
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,,,,,,,,33.0,33,33.0,
MENDOZA,Maipú,El Pedregal,50070040,,,,,,,,31.0,31,31.0,
MENDOZA,Maipú,Villa Teresa,50070100,,,,,,,,38.0,38,38.0,
MENDOZA,Maipú,Coquimbito,50070090,,,,7.0,,,,,7,7.0,100.0
MENDOZA,Maipú,General Gutierrez,50070040,,,,57.0,,,,,57,57.0,100.0
MENDOZA,Maipú,Luzuriaga,50070090,,,,287.0,,,,,287,287.0,100.0
MENDOZA,Malargüe,Las Leñas,50077030,,,,3.0,,,,,3,3.0,100.0
MENDOZA,Malargüe,Malargüe,50077040,,,4.0,4.0,,5.0,,28.0,"1,65",41.0,9.75609756097561
MENDOZA,OTROS,OTROS,Sin Datos,,,,,7.0,,,,7,7.0,
MENDOZA,Rivadavia,Andrade,50084010,,,,,,,,13.0,13,13.0,
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,,,,,,,,5.0,5,5.0,
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,,,,,,,,63.0,63,63.0,
MENDOZA,Rivadavia,El Mirador,50084040,,,,1.0,,,,66.0,67,67.0,1.4925373134328357
MENDOZA,Rivadavia,La Central,50084050,,,,,,,,98.0,98,98.0,
MENDOZA,Rivadavia,La Esperanza,50084060,,,,,,,,33.0,33,33.0,
MENDOZA,Rivadavia,La Florida,50084070,,,,,,,,96.0,96,96.0,
MENDOZA,Rivadavia,La Libertad,50084080,,,,,,,,60.0,60,60.0,
MENDOZA,Rivadavia,Los Árboles,50084090,,,,,,,,8.0,8,8.0,
MENDOZA,Rivadavia,Los Campamentos,50084100,,,,,,,,81.0,81,81.0,
MENDOZA,Rivadavia,Medrano,50084110,,,1.0,,,,,3.0,4,4.0,
MENDOZA,Rivadavia,Mundo Nuevo,50084120,,,,,,,,13.0,13,13.0,
MENDOZA,Rivadavia,Reducción de Abajo,50084130,,,,,,,,61.0,61,61.0,
MENDOZA,Rivadavia,Rivadavia,50084140,828.0,,8.0,,,5.0,,903.0,"4,64",1744.0,
MENDOZA,Rivadavia,Santa María de Oro,50084150,,,,,,,,42.0,42,42.0,
MENDOZA,San Carlos,Chilecito,50091020,,,,,,,,153.0,153,153.0,
MENDOZA,San Carlos,Eugenio Bustos,50091030,36.0,,,,,,,628.0,664,664.0,
MENDOZA,San Carlos,La Consulta,50091040,164.0,,,,,1.0,,639.0,804,804.0,
MENDOZA,San Carlos,San Carlos,50091060,,167.0,,,,,,400.0,567,567.0,
MENDOZA,San Carlos,Pareditas,50091050,,,,86.0,1.0,,,33.0,120,120.0,71.66666666666667
MENDOZA,San Carlos,Barrio El Cepillo,50091010,,,,,,,,47.0,47,47.0,
MENDOZA,San Martín,Alto Salvador,50098090,,,,34.0,,,,19.0,53,53.0,64.15094339622641
MENDOZA,San Martín,Alto Verde,50098020,,,,63.0,,,,88.0,151,151.0,41.72185430463576
MENDOZA,San Martín,Chapanay,50098060,,,1.0,7.0,,,,32.0,40,40.0,17.5
MENDOZA,San Martín,El Ramblón,50098077,,,,,,,,107.0,107,107.0,
MENDOZA,San Martín,Montecaseros,50098080,,,,,,,,94.0,94,94.0,
MENDOZA,San Martín,Nueva California,50098090,,,,,,,,47.0,47,47.0,
MENDOZA,San Martín,OTROS,Sin Datos,,,,,,,,94.0,94,94.0,
MENDOZA,San Martín,Palmira,50098090,,,,515.0,,,,19.0,534,534.0,96.44194756554307
MENDOZA,San Martín,San Martín,50098100,,3.0,,,,2.0,,894.0,"3,71",899.0,
MENDOZA,San Martín,Tres Porteñas,50098110,,,,3.0,,,,209.0,212,212.0,1.4150943396226416
MENDOZA,San Martín,El Espino,50098073,,,,,,,,59.0,59,59.0,
MENDOZA,San Rafael,25 de Mayo,50105220,,79.0,1.0,,,,,14.0,94,94.0,
MENDOZA,San Rafael,Cuadro Benegas,50105060,35.0,,2.0,,,,,418.0,"2,77",455.0,
MENDOZA,San Rafael,El Nihuil,50105070,,,,,,,,89.0,89,89.0,
MENDOZA,San Rafael,Goudge,50105100,,1.0,,,1.0,,,177.0,179,179.0,
MENDOZA,San Rafael,San Rafael,50105210,,,215.0,13.0,216.0,,,,"6,56",444.0,2.9279279279279278
MENDOZA,San Rafael,Punta del Agua,50105170,,,,2.0,,,,,2,2.0,100.0
MENDOZA,San Rafael,Las Malvinas,50105130,,,,,,,,54.0,54,54.0,
MENDOZA,San Rafael,Monte Comán,50105150,,,,1.0,1.0,,,450.0,452,452.0,0.22123893805309736
MENDOZA,San Rafael,Rama Caída,50105180,,,,,,,,459.0,459,459.0,
MENDOZA,San Rafael,Real del Padre,50105190,,,,,,,,670.0,670,670.0,
MENDOZA,San Rafael,Salto de Las Rosas,50105200,,,1.0,,,,,365.0,366,366.0,
MENDOZA,San Rafael,Villa Atuel,50105230,,,,,,,,351.0,351,351.0,
MENDOZA,San Rafael,Jaime Prats,50105110,,,,,,,,94.0,94,94.0,
MENDOZA,San Rafael,Capitán Montoya,50105050,,,,,,,,2.0,2,2.0,
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,,,,3.0,,,,,3,3.0,100.0
MENDOZA,Santa Rosa,La Dormida,50112040,,,,1.0,,,,396.0,397,397.0,0.2518891687657431
MENDOZA,Santa Rosa,Las Catitas,50112050,,,,,,,,287.0,287,287.0,
MENDOZA,Santa Rosa,Santa Rosa,50112060,,,,2.0,,,,153.0,155,155.0,1.2903225806451613
MENDOZA,Tunuyán,Los Sauces,50119050,,20.0,,1.0,,,,,21,21.0,4.761904761904762
MENDOZA,Tunuyán,Tunuyán,50119060,473.0,,1.0,11.0,,,,16.0,"1,88",501.0,2.19560878243513
MENDOZA,Tunuyán,Vista Flores,50119070,,,,,,,,265.0,265,265.0,
MENDOZA,Tunuyán,Campo Los Andes,50119020,,55.0,,,,,,,55,55.0,
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,,,,,,,,199.0,199,199.0,
MENDOZA,Tupungato,San José,50126050,,,,30.0,,,,17.0,47,47.0,63.829787234042556
MENDOZA,Tupungato,Tupungato,50126060,517.0,,,3.0,,6.0,,598.0,"1,12",1124.0,0.26690391459074736
MENDOZA,Tupungato,Cordón del Plata,50126020,,,,,,,,344.0,344,344.0,
MENDOZA,Tupungato,La Arboleda,50126040,,,,,,,,45.0,45,45.0,
MISIONES,25 de Mayo,25 de Mayo,54119060,,,,,538.0,2.0,,,540,540.0,
MISIONES,25 de Mayo,Colonia Alicia,54119020,,,,,20.0,,,32.0,52,52.0,
MISIONES,25 de Mayo,Colonia Aurora,54119030,,,,,10.0,1.0,,61.0,72,72.0,
MISIONES,25 de Mayo,San Francisco de Asís,54119040,,,,15.0,40.0,,,25.0,80,80.0,18.75
MISIONES,25 de Mayo,Santa Rita,54119050,,,,30.0,150.0,1.0,,50.0,231,231.0,12.987012987012985
MISIONES,25 de Mayo,Alicia Baja,54119025,,,,,,,,24.0,24,24.0,
MISIONES,25 de Mayo,Alba Posse,54119010,,,,40.0,,,,,40,40.0,100.0
MISIONES,Apóstoles,Apóstoles,54007010,,,,4.0,,1.0,,138.0,"5,43",143.0,2.797202797202797
MISIONES,Apóstoles,Azara,54007020,,10.0,,,,1.0,,146.0,157,157.0,
MISIONES,Apóstoles,San José,54007060,157.0,,,1.0,,,,425.0,583,583.0,0.17152658662092624
MISIONES,Cainguás,Aristóbulo del Valle,54014010,2.0,,,4.0,,2.0,,,"1,2",8.0,50.0
MISIONES,Cainguás,Campo Grande,54014020,9.0,,,4.0,,1.0,,,14,14.0,28.57142857142857
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,,,,,,,,,"1,33",0.0,
MISIONES,Cainguás,OTROS,Sin Datos,,,,,,6.0,,,6,6.0,
MISIONES,Cainguás,Salto Encantado,54014080,,42.0,,,,1.0,,22.0,65,65.0,
MISIONES,Cainguás,Pueblo Illia,54014070,,,,,,,,38.0,38,38.0,
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,,,,,,,,81.0,81,81.0,
MISIONES,Candelaria,Bonpland,54021010,42.0,,,,,,,,42,42.0,
MISIONES,Candelaria,Candelaria,54021020,794.0,1.0,,,,2.0,,,797,797.0,
MISIONES,Candelaria,Mártires,54021050,,,,,13.0,,,3.0,16,16.0,
MISIONES,Candelaria,Profundidad,54021060,,,,,,,,3.0,3,3.0,
MISIONES,Candelaria,Santa Ana,54021080,183.0,,,,,,,,183,183.0,
MISIONES,Candelaria,Barrio Del Lago,54021005,,,,,,,,,"14,5",0.0,
MISIONES,Capital,Garupá,54028010,,,,8.0,,,,85.0,"10,21",93.0,8.60215053763441
MISIONES,Capital,Nemesio Parma,54028020,,,,,,,,1.0,1,1.0,
MISIONES,Capital,Posadas,54028030,,,,,12.0,8.0,,231.0,"80,65",251.0,
MISIONES,Concepción,Concepción de la Sierra,54035020,,458.0,,3.0,,1.0,,154.0,616,616.0,0.487012987012987
MISIONES,Concepción,La Corita,54035030,,12.0,,,,,,,12,12.0,
MISIONES,Eldorado,Colonia Victoria,54042010,6.0,,,,,,,,6,6.0,
MISIONES,Eldorado,Eldorado,54042020,,,,,5.0,1.0,,,"7,46",6.0,
MISIONES,Eldorado,Puerto Mado,54042060,,,,,1.0,,,,1,1.0,
MISIONES,Eldorado,Santiago De Liniers,54042080,,,,,,,,1.0,1,1.0,
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,,,,1.0,370.0,,,,371,371.0,0.2695417789757413
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,,,,,5.0,,,,5,5.0,
MISIONES,Guaraní,El Soberbio,54056010,,,,,520.0,1.0,,532.0,"1,05",1053.0,
MISIONES,Guaraní,Fracrán,54056020,,,,,,,,131.0,131,131.0,
MISIONES,Guaraní,San Vicente,54056030,,,,,20.0,,,,"3,32",20.0,
MISIONES,Iguazú,Esperanza,54063010,706.0,2.0,,1.0,,,,100.0,"2,81",809.0,0.12360939431396785
MISIONES,Iguazú,Libertad,54063020,337.0,,,,,,,,337,337.0,
MISIONES,Iguazú,Puerto Iguazú,54063030,959.0,526.0,,,,3.0,,,"8,2",1488.0,
MISIONES,Iguazú,Wanda,54063040,764.0,,,1.0,,3.0,,,768,768.0,0.13020833333333331
MISIONES,Leandro N. Alem,Almafuerte,54070010,,,,,1.0,,,2.0,3,3.0,
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,,,,,,,,2.0,2,2.0,
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,,,,,,,,1.0,1,1.0,
MISIONES,Leandro N. Alem,Cerro Azul,54070040,,314.0,,10.0,15.0,2.0,,131.0,472,472.0,2.11864406779661
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,,,,2.0,,,,,2,2.0,100.0
MISIONES,Leandro N. Alem,Gobernador López,54070060,,,,,20.0,,,,20,20.0,
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,899.0,,,2.0,127.0,,,,"4,54",1028.0,0.19455252918287938
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,,,,,,,,7.0,7,7.0,
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,,60.0,,,,,,,60,60.0,
MISIONES,Libertador Grl. San Martín,Capioví,54077010,267.0,487.0,,,6.0,1.0,,402.0,"1,16",1163.0,
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,,,,,,1.0,,,1,1.0,
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,62.0,657.0,,,6.0,1.0,,38.0,764,764.0,
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,,,,,,,,238.0,238,238.0,
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,,,,,59.0,,,65.0,"5,12",124.0,
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,2.0,270.0,,,1.0,1.0,,44.0,318,318.0,
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,1.0,,,,,,,,1,1.0,
MISIONES,Montecarlo,Caraguatay,54084010,,,,,20.0,,,,20,20.0,
MISIONES,Montecarlo,Montecarlo,54084030,,177.0,,,480.0,,,,"4,54",657.0,
MISIONES,Montecarlo,Puerto Piray,54084050,324.0,,,,20.0,2.0,,,346,346.0,
MISIONES,Montecarlo,Taruma,54084060,,,,,,1.0,,,1,1.0,
MISIONES,Oberá,Alberdi,54091010,,,,23.0,,,,2.0,25,25.0,92.0
MISIONES,Oberá,Campo Ramón,54091020,,324.0,,12.0,15.0,1.0,,,352,352.0,3.4090909090909087
MISIONES,Oberá,Campo Viera,54091030,,,,1.0,,,,,1,1.0,100.0
MISIONES,Oberá,General Alvear,54091050,,,,9.0,,,,,9,9.0,100.0
MISIONES,Oberá,Guaraní,54091060,4.0,,,22.0,,,,,26,26.0,84.61538461538461
MISIONES,Oberá,Los Helechos,54091070,,,,20.0,20.0,,,,40,40.0,50.0
MISIONES,Oberá,Oberá,54091080,,385.0,,,22.0,,,,"7,17",407.0,
MISIONES,Oberá,Panambí,54091090,,,,21.0,,,,,21,21.0,100.0
MISIONES,Oberá,Panambi Kilómetro 15,54091105,,,,,50.0,,,,50,50.0,
MISIONES,Oberá,Panambí Kilómetro 8,54091100,,,,24.0,50.0,,,,74,74.0,32.432432432432435
MISIONES,Oberá,San Martín,54091110,,,,7.0,,,,,7,7.0,100.0
MISIONES,Oberá,Villa Bonita,54091120,,24.0,,12.0,,,,,36,36.0,33.33333333333333
MISIONES,OTROS,OTROS,Sin Datos,,,,,,,,,"4,8",0.0,
MISIONES,San Ignacio,Gobernador Roca,54098050,228.0,,,,,2.0,,321.0,551,551.0,
MISIONES,San Ignacio,Helvecia,54098060,,,,,,,,50.0,50,50.0,
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,,,,,,,,373.0,373,373.0,
MISIONES,San Ignacio,Jardín América,54098080,710.0,,,,,,,,"5,08",710.0,
MISIONES,San Ignacio,San Ignacio,54098110,552.0,,,,,1.0,,,"1,57",553.0,
MISIONES,San Ignacio,Santo Pipó,54098120,224.0,,,,,,,475.0,699,699.0,
MISIONES,San Ignacio,Colonia Polana,54098010,,,,,,,,26.0,26,26.0,
MISIONES,San Ignacio,Corpus,54098020,,,,,,,,652.0,652,652.0,
MISIONES,San Ignacio,General Urquiza,54098040,,,,,,,,83.0,83,83.0,
MISIONES,San Ignacio,Oasis,54098090,,,,,,,,183.0,183,183.0,
MISIONES,San Ignacio,Roca Chica,54098100,,,,,,,,221.0,221,221.0,
MISIONES,San Javier,Florentino Ameghino,54105010,,,,,60.0,,,,60,60.0,
MISIONES,San Javier,Itacaruaré,54105020,,95.0,,,,,,,95,95.0,
MISIONES,San Javier,Mojón Grande,54105030,,,,,35.0,,,,35,35.0,
MISIONES,San Javier,San Javier,54105040,,,,5.0,40.0,3.0,,400.0,"1,75",448.0,1.1160714285714286
MISIONES,San Pedro,Cruce Caballero,54112010,,,,34.0,,,,,34,34.0,100.0
MISIONES,San Pedro,OTROS,Sin Datos,,,,,15.0,,,,15,15.0,
MISIONES,San Pedro,Paraíso,54112020,,,,198.0,8.0,,,10.0,216,216.0,91.66666666666666
MISIONES,San Pedro,Piñalito Sur,54112030,,,,26.0,,,,2.0,28,28.0,92.85714285714286
MISIONES,San Pedro,San Pedro,54112040,,849.0,,864.0,281.0,,,865.0,"2,86",2859.0,30.220356768100736
MISIONES,San Pedro,Tobuna,54112050,,,,14.0,,,,2.0,16,16.0,87.5
NEUQUEN,Aluminé,Aluminé,58007010,,804.0,,,,3.0,,122.0,929,929.0,
NEUQUEN,Aluminé,Moquehue,58007015,,,,,,,,208.0,208,208.0,
NEUQUEN,Aluminé,Villa Pehuenia,58007020,3.0,,1.0,,,3.0,,708.0,715,715.0,
NEUQUEN,Añelo,Añelo,58014010,,3.0,,366.0,,19.0,,366.0,754,754.0,48.54111405835544
NEUQUEN,Añelo,San Patricio del Chañar,58014020,,834.0,,665.0,52.0,2.0,,216.0,"1,77",1769.0,37.59185980780102
NEUQUEN,Catan LilL,Las Coloradas,58021010,,,2.0,,,1.0,,61.0,64,64.0,
NEUQUEN,Chos Malal,Chos Malal,58042010,435.0,,8.0,290.0,8.0,4.0,92.0,385.0,"1,22",1222.0,23.731587561374795
NEUQUEN,Chos Malal,Tricao Malal,58042020,,,,,,,,70.0,70,70.0,
NEUQUEN,Collón Curá,Piedra del Águila,58028010,,,2.0,,,3.0,,,5,5.0,
NEUQUEN,Collón Curá,Santo Tomás,58028020,,,,,,2.0,,,2,2.0,
NEUQUEN,Confluencia,Arroyito,58035010,,,,,,,,22.0,22,22.0,
NEUQUEN,Confluencia,Centenario,58035030,,,,,,11.0,,572.0,"7,6",583.0,
NEUQUEN,Confluencia,Cutral Có,58035040,,,57.0,2.0,,11.0,,,"8,89",70.0,2.857142857142857
NEUQUEN,Confluencia,El Chocón,58035050,,,,,,3.0,,220.0,223,223.0,
NEUQUEN,Confluencia,Mari Menuco,58035060,,,,,,,,100.0,100,100.0,
NEUQUEN,Confluencia,Neuquén,58035070,,,343.0,,,40.0,2.0,,"89,03",385.0,
NEUQUEN,Confluencia,OTROS,Sin Datos,,,,,,3.0,,,3,3.0,
NEUQUEN,Confluencia,Plaza Huincul,58035090,,,,,,4.0,,,"1,43",4.0,
NEUQUEN,Confluencia,Plottier,58035100,,,,287.0,12.0,2.0,,,"9,69",301.0,95.34883720930233
NEUQUEN,Confluencia,Senillosa,58035110,,,,456.0,,2.0,,,"1,86",458.0,99.56331877729258
NEUQUEN,Confluencia,Villa El Chocón,58035120,,,1.0,,6.0,,,215.0,222,222.0,
NEUQUEN,Confluencia,Vista Alegre Norte,58035130,176.0,,,330.0,,,,10.0,516,516.0,63.95348837209303
NEUQUEN,Confluencia,Vista Alegre Sur,58035140,120.0,,,325.0,,1.0,,,446,446.0,72.86995515695067
NEUQUEN,Confluencia,11 de Octubre,58035080,32.0,,,418.0,,,,,450,450.0,92.88888888888889
NEUQUEN,Confluencia,Barrio Ruca Luhé,58035020,,,,8.0,,,,,8,8.0,100.0
NEUQUEN,Huiliches,Junín de los Andes,58049010,392.0,,2.0,,,2.0,,,"5,36",396.0,
NEUQUEN,Lácar,San Martín de los Andes,58056010,,,,,,6.0,,846.0,"14,77",852.0,
NEUQUEN,Lácar,Villa Lago Meliquina,58056020,17.0,,,9.0,,1.0,,382.0,409,409.0,2.2004889975550124
NEUQUEN,Loncopué,Chorriaca,58063010,,,,,,1.0,,60.0,61,61.0,
NEUQUEN,Loncopué,Loncopué,58063020,,,2.0,,,8.0,,95.0,"1,17",105.0,
NEUQUEN,Los Lagos,Villa La Angostura,58070010,,,9.0,276.0,9.0,3.0,,236.0,"1,92",533.0,51.78236397748592
NEUQUEN,Los Lagos,Villa Traful,58070020,,,,,,4.0,,,4,4.0,
NEUQUEN,Minas,Andacollo,58077010,,,2.0,1.0,,2.0,,246.0,251,251.0,0.398406374501992
NEUQUEN,Minas,Huinganco,58077020,,,1.0,,,1.0,,82.0,84,84.0,
NEUQUEN,Minas,Las Ovejas,58077030,,,,,,,,56.0,56,56.0,
NEUQUEN,Minas,Varvarco,58077060,,,,,,,,20.0,20,20.0,
NEUQUEN,Minas,Villa Del Nahueve,58077070,,,,,,,,20.0,20,20.0,
NEUQUEN,Minas,Manzano Amargo,58077050,,,,,,,,10.0,10,10.0,
NEUQUEN,Ñorquín,Caviahué,58084010,,,1.0,,,3.0,,179.0,183,183.0,
NEUQUEN,Ñorquín,Copahue,58084020,,,,,,,,22.0,22,22.0,
NEUQUEN,Ñorquín,El Cholar,58084030,,,,,,1.0,,65.0,66,66.0,
NEUQUEN,Ñorquín,El Huecú,58084040,,,,,,4.0,,102.0,106,106.0,
NEUQUEN,Ñorquín,Taquimilán,58084050,,,,,,,,35.0,35,35.0,
NEUQUEN,Pehuenches,Barrancas,58091010,,,,,,2.0,58.0,,60,60.0,
NEUQUEN,Pehuenches,Buta Ranquil,58091020,,,,,,3.0,,,3,3.0,
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040,739.0,46.0,5.0,558.0,3.0,5.0,,382.0,"1,74",1738.0,32.105868814729575
NEUQUEN,Picún Leufú,Picún Leufú,58098020,,,,,,1.0,,301.0,302,302.0,
NEUQUEN,Picunches,Bajada del Agrio,58105010,,,,,,,,,- 0,0.0,
NEUQUEN,Picunches,Las Lajas,58105030,,,2.0,,,1.0,,,3,3.0,
NEUQUEN,Picunches,La Buitrera,58105020,,,,,,1.0,,,1,1.0,
NEUQUEN,Zapala,Mariano Moreno,58112020,18.0,,1.0,,,2.0,,55.0,76,76.0,
NEUQUEN,Zapala,Zapala,58112040,,,29.0,,29.0,1.0,,,"7,2",59.0,
NEUQUEN,Zapala,Los Catutos,58112010,,,,,,,,27.0,27,27.0,
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010,,,,,,,,19.0,19,19.0,
RIO NEGRO,25 de Mayo,Clemente Onelli,62091020,,,,30.0,,,,,30,30.0,100.0
RIO NEGRO,25 de Mayo,Colan Conhue,62091030,,,,,,1.0,,,1,1.0,
RIO NEGRO,25 de Mayo,El Caín,62091040,,,,,,2.0,,,2,2.0,
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050,245.0,,3.0,460.0,,3.0,,610.0,"1,32",1321.0,34.8221044663134
RIO NEGRO,25 de Mayo,Los Menucos,62091060,,,,,,2.0,,44.0,46,46.0,
RIO NEGRO,25 de Mayo,Maquinchao,62091070,,,,,,6.0,,179.0,185,185.0,
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090,,,,,,1.0,,,1,1.0,
RIO NEGRO,9 de Julio,Comicó,62049010,,,,,,2.0,,,2,2.0,
RIO NEGRO,9 de Julio,Cona Niyeu,62049020,,,,,,2.0,,,2,2.0,
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030,,,,6.0,,1.0,,146.0,153,153.0,3.9215686274509802
RIO NEGRO,9 de Julio,Prahuaniyeu,62049040,,,,,,1.0,,,1,1.0,
RIO NEGRO,9 de Julio,Sierra Colorada,62049050,,,,7.0,,1.0,,85.0,93,93.0,7.526881720430108
RIO NEGRO,9 de Julio,Yaminué,62049070,,,,,,,,2.0,2,2.0,
RIO NEGRO,9 de Julio,Treneta,62049060,,,,,,,,2.0,2,2.0,
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020,,,,,,,,553.0,553,553.0,
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040,,,,,,2.0,,184.0,186,186.0,
RIO NEGRO,Adolfo Alsina,San Javier,62007080,,,,,,1.0,,211.0,212,212.0,
RIO NEGRO,Adolfo Alsina,Viedma,62007090,,,91.0,,92.0,6.0,,474.0,"15,36",663.0,
RIO NEGRO,Avellaneda,Chimpay,62014030,,,,14.0,,3.0,,,17,17.0,82.35294117647058
RIO NEGRO,Avellaneda,Choele Choel,62014040,486.0,822.0,1.0,,,2.0,,17.0,"2,39",1328.0,
RIO NEGRO,Avellaneda,Coronel Belisle,62014050,,,,257.0,,1.0,,5.0,263,263.0,97.71863117870723
RIO NEGRO,Avellaneda,Darwin,62014060,,,,179.0,,1.0,,1.0,181,181.0,98.89502762430939
RIO NEGRO,Avellaneda,Lamarque,62014070,,,1.0,19.0,,1.0,,25.0,"1,78",46.0,41.30434782608695
RIO NEGRO,Avellaneda,Luis Beltrán,62014080,,,1.0,655.0,,2.0,,41.0,"1,76",699.0,93.70529327610872
RIO NEGRO,Avellaneda,Pomona,62014090,,223.0,,,,5.0,,2.0,230,230.0,
RIO NEGRO,Bariloche,El Bolsón,62021030,,175.0,,,,2.0,,,"5,97",177.0,
RIO NEGRO,Bariloche,Rio Villegas,62021050,,,,,,8.0,,,8,8.0,
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060,,,212.0,,,4.0,,2.0,"49,8",218.0,
RIO NEGRO,Bariloche,Villa Catedral,62021080,133.0,,,,,,,,133,133.0,
RIO NEGRO,Bariloche,Villa Llao Llao,62021030,218.0,,,,,,,,218,218.0,
RIO NEGRO,Bariloche,Villa Los Coihues,62021100,,,,,,1.0,,,1,1.0,
RIO NEGRO,Bariloche,Villa Mascardi,62021110,,,,4.0,,,,,4,4.0,100.0
RIO NEGRO,Bariloche,El Foyel,62021040,,,,,,3.0,,,3,3.0,
RIO NEGRO,Conesa,General Conesa,62028020,87.0,,,,,1.0,,22.0,"1,15",110.0,
RIO NEGRO,Conesa,OTROS,Sin Datos,,,,,,1.0,,,1,1.0,
RIO NEGRO,El Cuy,El Cuy,62035030,62.0,,7.0,,,5.0,,,74,74.0,
RIO NEGRO,El Cuy,Las Perlas,62035040,,,,208.0,,1.0,,144.0,353,353.0,58.92351274787535
RIO NEGRO,El Cuy,Mencué,62035050,,,,,,2.0,,,2,2.0,
RIO NEGRO,El Cuy,Valle Azul,62035080,,,,,,1.0,,7.0,8,8.0,
RIO NEGRO,El Cuy,Aguada Guzmán,62035010,,,,,,2.0,,,2,2.0,
RIO NEGRO,El Cuy,Naupa Huen,62035060,,,,1.0,,,,,1,1.0,100.0
RIO NEGRO,El Cuy,Cerro Policía,62035020,,,,1.0,,,,,1,1.0,100.0
RIO NEGRO,General Roca,Allen,62042010,,,17.0,2.0,,4.0,,721.0,"2,42",744.0,0.2688172043010753
RIO NEGRO,General Roca,Barda del Medio,62042030,,,1.0,,,1.0,,260.0,262,262.0,
RIO NEGRO,General Roca,Barrio Chacra Monte,62042080,,,,,,,,6.0,6,6.0,
RIO NEGRO,General Roca,Barrio El Labrador,62042120,,,,,,,,12.0,12,12.0,
RIO NEGRO,General Roca,Barrio Guerrico,62042160,200.0,,4.0,89.0,,,,2.0,295,295.0,30.16949152542373
RIO NEGRO,General Roca,Barrio La Defensa,62042210,,,,,,,,8.0,8,8.0,
RIO NEGRO,General Roca,Barrio Mosconi,62042270,,,,,,,,23.0,23,23.0,
RIO NEGRO,General Roca,Catriel,62042360,,,,507.0,,2.0,,19.0,"3,15",528.0,96.02272727272727
RIO NEGRO,General Roca,Cervantes,62042370,,1.0,,,,2.0,,268.0,271,271.0,
RIO NEGRO,General Roca,Chichinales,62042380,,,,2.0,,1.0,,232.0,235,235.0,0.851063829787234
RIO NEGRO,General Roca,Cinco Saltos,62042390,,,4.0,,135.0,1.0,,,"4,15",140.0,
RIO NEGRO,General Roca,Cipolletti,62042400,2.0,,1.0,436.0,205.0,7.0,,727.0,"22,48",1378.0,31.64005805515239
